1658424632630,62,68
1658424632918,61,111
1658424633217,64,117
1658424633520,103,122
1658424633827,108,81
1658424634143,63,68
1658424634444,61,88
1658424634741,63,69
1658424635049,62,69
1658424635345,63,69
1658424635651,61,68
1658424635950,112,56
1658424636273,61,56
1658424636576,114,56
1658424636869,62,56
1658424637176,64,56
1658424637468,113,56
1658424637750,61,56
1658424638049,61,56
1658424638365,61,56
1658424638663,111,56
1658424638972,69,56
1658424639271,105,56
1658424639572,63,74
1658424639857,61,65
1658424640159,61,99
1658424640454,61,117
1658424640737,63,112
1658424641044,62,71
1658424641342,63,104
1658424641634,76,118
1658424641926,71,71
1658424642218,46,71
1658424642534,46,71
1658424642831,70,71
1658424643132,61,71
1658424643437,61,68
1658424643722,61,76
1658424644016,60,57
1658424644311,64,57
1658424644590,61,59
1658424644906,61,83
1658424645209,61,116
1658424645514,112,69
1658424645811,85,117
1658424646110,61,92
1658424646417,61,69
1658424646720,60,68
1658424647019,60,68
1658424647320,97,69
1658424647633,104,87
1658424647916,110,86
1658424648202,61,57
1658424648507,67,79
1658424648809,65,75
1658424649105,64,69
1658424649404,63,70
1658424649688,66,105
1658424649997,62,71
1658424650285,65,98
1658424650584,47,110
1658424650879,47,112
1658424651176,45,71
1658424651483,63,71
1658424651786,60,71
1658424652089,61,71
1658424652378,108,69
1658424652681,65,58
1658424652978,111,57
1658424653264,61,56
1658424653585,61,71
1658424653889,61,71
1658424654185,111,116
1658424654466,62,117
1658424654768,61,69
1658424655053,74,117
1658424655351,61,91
1658424655640,111,69
1658424655931,64,74
1658424656231,52,71
1658424656532,47,71
1658424656840,46,70
1658424657125,48,70
1658424657412,46,71
1658424657730,46,64
1658424658032,46,91
1658424658342,55,70
1658424658629,114,114
1658424658935,61,115
1658424659218,113,71
1658424659517,87,71
1658424659823,61,72
1658424660136,61,116
1658424660437,65,71
1658424660727,61,71
1658424661043,61,72
1658424661332,70,71
1658424661632,61,72
1658424661947,82,72
1658424662254,61,71
1658424662554,114,57
1658424662857,61,57
1658424663143,85,58
1658424663447,61,57
1658424663753,61,57
1658424664056,113,67
1658424664356,61,59
1658424664649,61,57
1658424664949,61,56
1658424665234,111,56
1658424665547,45,56
1658424665834,45,78
1658424666136,45,56
1658424666420,45,73
1658424666711,45,68
1658424667023,68,69
1658424667318,79,69
1658424667613,60,93
1658424667905,60,114
1658424668193,63,87
1658424668480,62,71
1658424668769,60,71
1658424669085,60,107
1658424669384,45,71
1658424669669,45,68
1658424669977,45,70
1658424670281,45,82
1658424670574,46,59
1658424670853,84,56
1658424671153,73,56
1658424671438,111,86
1658424671743,110,60
1658424672037,100,60
1658424672343,82,60
1658424672635,61,93
1658424672931,64,85
1658424673239,63,59
1658424673538,64,57
1658424673845,64,57
1658424674159,61,68
1658424674456,61,71
1658424674759,61,78
1658424675073,61,67
1658424675367,108,87
1658424675681,87,68
1658424675973,57,68
1658424676280,89,68
1658424676572,82,112
1658424676870,61,69
1658424677183,61,68
1658424677481,60,56
1658424677783,61,82
1658424678090,61,57
1658424678401,45,57
1658424678706,58,57
1658424679004,46,57
1658424679307,46,71
1658424679604,46,88
1658424679921,46,69
1658424680261,46,73
1658424680559,46,71
1658424680865,45,71
1658424681160,46,70
1658424681456,69,64
1658424681753,76,59
1658424682055,110,57
1658424682357,98,57
1658424682651,60,58
1658424682970,104,110
1658424683277,63,71
1658424683582,61,72
1658424683885,61,72
1658424684177,61,111
1658424684470,60,71
1658424684780,48,111
1658424685077,45,71
1658424685375,46,71
1658424685676,61,116
1658424685979,76,57
1658424686284,46,57
1658424686593,76,57
1658424686890,47,86
1658424687190,45,61
1658424687484,45,67
1658424687796,46,58
1658424688102,46,73
1658424688401,46,87
1658424688698,64,58
1658424689009,57,58
1658424689317,57,57
1658424689625,57,87
1658424689930,56,63
1658424690229,58,63
1658424690517,58,63
1658424690809,88,63
1658424691097,130,63
1658424691410,61,61
1658424691721,60,58
1658424692024,72,57
1658424692346,117,58
1658424692641,62,77
1658424692938,62,103
1658424693227,62,71
1658424693501,60,68
1658424693810,61,105
1658424694109,61,93
1658424694395,46,91
1658424694685,45,68
1658424694981,45,69
1658424695274,45,118
1658424695552,47,71
1658424695852,46,71
1658424696137,53,87
1658424696424,53,79
1658424696721,49,117
1658424697008,45,68
1658424697288,45,117
1658424697578,46,70
1658424697874,48,70
1658424698167,46,85
1658424698464,47,71
1658424698760,45,72
1658424699059,53,81
1658424699348,53,103
1658424699638,53,69
1658424699923,53,68
1658424700207,45,69
1658424700504,45,70
1658424700812,45,104
1658424701127,45,109
1658424701426,69,70
1658424701723,77,117
1658424702036,60,70
1658424702334,60,69
1658424702633,61,69
1658424702924,60,69
1658424703212,62,71
1658424703525,46,70
1658424703838,45,57
1658424704132,45,56
1658424704434,45,57
1658424704728,45,57
1658424705009,46,57
1658424705314,45,57
1658424705607,45,57
1658424705915,45,58
1658424706216,45,83
1658424706528,45,72
1658424706834,46,70
1658424707122,46,117
1658424707416,45,71
1658424707697,45,74
1658424707986,45,115
1658424708268,45,96
1658424708568,45,117
1658424708867,45,69
1658424709161,45,70
1658424709457,83,70
1658424709747,65,121
1658424710032,71,144
1658424710308,73,106
1658424710603,85,69
1658424710906,61,68
1658424711187,96,68
1658424711491,60,68
1658424711792,60,68
1658424712095,60,62
1658424712405,60,56
1658424712705,60,56
1658424712992,60,56
1658424713292,50,57
1658424713592,45,57
1658424713885,45,57
1658424714193,45,57
1658424714519,45,56
1658424714810,71,56
1658424715101,60,56
1658424715406,60,56
1658424715708,60,56
1658424716011,116,56
1658424716308,62,68
1658424716608,60,112
1658424716913,106,74
1658424717205,110,117
1658424717515,63,79
1658424717808,60,115
1658424718124,60,69
1658424718419,60,68
1658424718726,60,69
1658424719021,45,68
1658424719305,46,70
1658424719608,46,70
1658424719893,45,78
1658424720190,45,71
1658424720478,76,112
1658424720768,62,117
1658424721066,50,117
1658424721356,120,69
1658424721653,110,68
1658424721947,85,104
1658424722260,110,69
1658424722537,60,69
1658424722836,60,68
1658424723132,107,70
1658424723424,66,70
1658424723710,68,71
1658424724002,63,68
1658424724309,44,58
1658424724599,44,76
1658424724903,44,85
1658424725194,45,69
1658424725482,66,68
1658424725766,79,68
1658424726068,69,68
1658424726356,62,68
1658424726653,51,111
1658424726943,53,57
1658424727244,107,58
1658424727522,61,58
1658424727814,60,57
1658424728121,60,57
1658424728412,60,57
1658424728713,110,57
1658424729023,47,57
1658424729328,77,58
1658424729629,60,86
1658424729941,60,64
1658424730234,110,94
1658424730533,60,62
1658424730847,60,64
1658424731139,110,64
1658424731447,60,64
1658424731750,60,103
1658424732052,60,71
1658424732329,110,69
1658424732621,62,69
1658424732912,60,69
1658424733208,56,70
1658424733517,45,70
1658424733818,45,56
1658424734114,57,56
1658424734430,58,57
1658424734735,60,56
1658424735028,61,56
1658424735325,60,57
1658424735620,60,63
1658424735936,75,109
1658424736242,48,69
1658424736534,45,83
1658424736835,45,69
1658424737129,45,117
1658424737425,46,117
1658424737736,63,68
1658424738044,97,68
1658424738338,61,68
1658424738643,110,68
1658424738925,88,70
1658424739230,62,63
1658424739533,62,57
1658424739810,73,77
1658424740095,61,71
1658424740395,60,116
1658424740695,60,88
1658424740999,60,71
1658424741308,60,71
1658424741609,111,71
1658424741910,60,71
1658424742194,60,69
1658424742500,68,91
1658424742800,60,69
1658424743087,60,101
1658424743381,60,69
1658424743693,60,69
1658424743990,60,68
1658424744283,110,104
1658424744576,76,69
1658424744877,60,61
1658424745164,60,57
1658424745468,112,57
1658424745822,64,57
1658424746144,63,58
1658424746506,64,58
1658424746832,46,72
1658424747192,48,115
1658424747491,70,77
1658424747775,62,71
1658424748128,65,71
1658424748435,62,71
1658424748795,63,116
1658424749172,75,84
1658424749506,61,59
1658424749866,61,118
1658424750232,98,79
1658424750570,62,71
1658424750927,94,72
1658424751246,80,72
1658424751605,102,118
1658424751912,63,62
1658424752279,60,58
1658424752573,61,58
1658424752932,63,85
1658424753327,65,74
1658424753665,88,71
1658424753959,76,71
1658424754317,63,74
1658424754626,61,71
1658424755005,65,71
1658424755319,50,57
1658424755692,76,79
1658424756001,58,117
1658424756360,72,72
1658424756660,62,83
1658424757008,77,72
1658424757353,60,71
1658424757731,60,57
1658424758012,62,57
1658424758364,63,57
1658424758672,62,58
1658424759034,80,77
1658424759354,110,81
1658424759724,64,71
1658424760045,61,71
1658424760401,63,91
1658424760703,111,116
1658424761064,95,72
1658424761369,112,99
1658424761737,65,71
1658424762024,63,71
1658424762381,64,88
1658424762684,110,73
1658424763060,65,76
1658424763359,46,71
1658424763721,46,70
1658424764117,76,116
1658424764436,47,64
1658424764797,47,57
1658424765154,47,71
1658424765546,48,71
1658424765871,65,119
1658424766253,47,117
1658424766638,78,109
1658424766952,89,71
1658424767304,63,71
1658424767637,60,91
1658424767984,64,72
1658424768278,110,105
1658424768571,60,56
1658424768861,47,56
1658424769138,59,56
1658424769413,47,86
1658424769708,45,81
1658424769996,45,78
1658424770303,58,58
1658424770602,60,75
1658424770914,59,60
1658424771216,60,62
1658424771526,60,62
1658424771819,94,96
1658424772108,64,69
1658424772400,108,69
1658424772705,47,69
1658424773015,45,69
1658424773306,45,69
1658424773618,45,65
1658424773910,46,56
1658424774199,46,87
1658424774510,68,57
1658424774805,60,57
1658424775109,60,88
1658424775422,110,57
1658424775697,60,57
1658424775978,60,72
1658424776290,63,73
1658424776581,64,72
1658424776864,63,103
1658424777157,61,71
1658424777451,45,71
1658424777760,45,71
1658424778049,45,111
1658424778355,45,71
1658424778655,45,72
1658424778959,45,61
1658424779300,81,57
1658424779620,146,56
1658424779917,109,57
1658424780213,75,56
1658424780522,60,57
1658424780812,60,56
1658424781113,63,68
1658424781415,63,57
1658424781732,63,87
1658424782047,60,68
1658424782334,46,69
1658424782633,45,68
1658424782937,47,84
1658424783236,47,95
1658424783533,47,120
1658424783845,46,56
1658424784146,45,56
1658424784469,45,81
1658424784788,44,57
1658424785092,45,56
1658424785395,45,56
1658424785700,45,79
1658424786004,47,123
1658424786305,45,105
1658424786612,45,75
1658424786926,45,111
1658424787214,73,92
1658424787504,109,68
1658424787818,110,68
1658424788119,110,70
1658424788420,60,71
1658424788713,60,68
1658424789018,60,68
1658424789332,59,57
1658424789627,102,57
1658424789911,110,56
1658424790205,75,56
1658424790499,52,56
1658424790791,52,56
1658424791079,52,57
1658424791364,54,57
1658424791657,88,57
1658424791973,95,57
1658424792275,112,57
1658424792575,72,57
1658424792890,62,57
1658424793190,60,57
1658424793475,62,58
1658424793788,61,73
1658424794092,46,68
1658424794408,47,73
1658424794690,45,115
1658424794979,46,117
1658424795306,45,71
1658424795605,64,70
1658424795914,46,69
1658424796205,46,70
1658424796497,46,70
1658424796790,45,70
1658424797088,45,57
1658424797387,54,81
1658424797679,59,78
1658424797978,110,114
1658424798285,69,111
1658424798577,60,70
1658424798871,60,68
1658424799173,60,68
1658424799478,60,68
1658424799774,60,111
1658424800059,75,68
1658424800361,45,68
1658424800648,86,68
1658424800953,60,69
1658424801250,110,69
1658424801539,110,71
1658424801842,62,57
1658424802142,62,85
1658424802443,62,60
1658424802745,62,99
1658424803046,62,71
1658424803346,62,70
1658424803644,45,129
1658424803949,45,69
1658424804249,45,71
1658424804556,44,70
1658424804857,46,57
1658424805148,45,66
1658424805445,45,57
1658424805741,73,57
1658424806036,81,57
1658424806325,60,57
1658424806610,106,56
1658424806896,109,82
1658424807191,93,56
1658424807494,62,56
1658424807808,63,56
1658424808108,60,84
1658424808424,60,100
1658424808716,60,116
1658424809029,60,116
1658424809313,45,68
1658424809607,45,68
1658424809900,45,68
1658424810196,45,87
1658424810502,46,112
1658424810824,45,68
1658424811105,45,68
1658424811412,53,89
1658424811706,87,69
1658424812013,62,115
1658424812305,68,112
1658424812607,105,69
1658424812897,111,70
1658424813199,62,78
1658424813497,63,70
1658424813795,61,119
1658424814101,60,70
1658424814386,65,108
1658424814680,60,71
1658424814958,44,77
1658424815242,53,69
1658424815542,58,68
1658424815832,78,68
1658424816138,60,68
1658424816429,60,68
1658424816722,62,68
1658424817004,72,79
1658424817292,110,57
1658424817596,60,57
1658424817901,110,57
1658424818191,87,80
1658424818498,59,100
1658424818802,60,116
1658424819087,60,70
1658424819380,60,81
1658424819670,60,68
1658424819979,45,72
1658424820285,46,68
1658424820586,45,68
1658424820881,45,68
1658424821189,82,68
1658424821498,110,68
1658424821798,109,57
1658424822095,66,66
1658424822374,128,57
1658424822686,61,56
1658424822996,60,56
1658424823297,60,56
1658424823613,60,57
1658424823910,110,57
1658424824198,119,57
1658424824492,109,56
1658424824781,60,107
1658424825083,62,115
1658424825388,62,68
1658424825684,62,97
1658424826004,108,117
1658424826292,60,68
1658424826592,64,68
1658424826898,63,68
1658424827209,115,68
1658424827503,61,68
1658424827816,113,68
1658424828123,64,56
1658424828425,60,83
1658424828730,91,81
1658424829019,61,116
1658424829323,59,68
1658424829621,60,102
1658424829923,59,116
1658424830223,63,96
1658424830526,52,72
1658424830814,49,68
1658424831153,51,68
1658424831455,51,69
1658424831742,50,69
1658424832034,49,68
1658424832347,46,68
1658424832638,109,78
1658424832923,98,57
1658424833210,62,88
1658424833509,60,81
1658424833807,70,58
1658424834117,60,58
1658424834416,107,86
1658424834693,61,111
1658424834983,60,99
1658424835278,60,83
1658424835581,88,68
1658424835872,60,116
1658424836168,60,104
1658424836493,45,68
1658424836781,75,63
1658424837073,107,56
1658424837360,106,56
1658424837654,107,86
1658424837957,63,57
1658424838251,63,57
1658424838558,62,94
1658424838852,62,112
1658424839147,62,70
1658424839455,61,70
1658424839744,48,100
1658424840023,46,70
1658424840312,45,68
1658424840620,75,116
1658424840921,62,108
1658424841217,60,68
1658424841516,87,68
1658424841826,60,90
1658424842120,110,116
1658424842396,110,69
1658424842712,60,68
1658424843005,60,68
1658424843313,60,116
1658424843599,60,69
1658424843920,60,69
1658424844236,66,57
1658424844530,60,85
1658424844824,60,68
1658424845126,60,68
1658424845431,60,116
1658424845751,75,68
1658424846068,60,99
1658424846362,60,71
1658424846663,119,68
1658424846959,60,68
1658424847259,60,71
1658424847551,61,117
1658424847849,75,69
1658424848142,88,68
1658424848445,98,69
1658424848745,79,68
1658424849074,61,68
1658424849375,60,68
1658424849682,64,57
1658424849984,60,57
1658424850271,67,56
1658424850591,60,81
1658424850882,60,106
1658424851184,60,117
1658424851462,110,70
1658424851777,60,68
1658424852080,60,68
1658424852380,45,68
1658424852678,55,68
1658424852975,74,56
1658424853260,60,73
1658424853547,62,86
1658424853844,70,88
1658424854140,106,72
1658424854451,63,99
1658424854740,60,70
1658424855040,110,71
1658424855351,81,71
1658424855634,62,71
1658424855926,137,97
1658424856239,89,71
1658424856551,60,57
1658424856849,62,58
1658424857153,62,58
1658424857469,62,60
1658424857773,60,59
1658424858058,62,82
1658424858361,58,115
1658424858664,64,82
1658424858966,63,77
1658424859276,60,71
1658424859573,62,70
1658424859875,63,75
1658424860188,61,70
1658424860477,63,70
1658424860751,61,70
1658424861057,45,57
1658424861371,45,58
1658424861665,46,57
1658424861954,45,89
1658424862253,61,71
1658424862551,105,109
1658424862855,113,116
1658424863160,64,116
1658424863464,111,68
1658424863767,112,121
1658424864081,113,71
1658424864382,70,71
1658424864675,61,70
1658424864961,60,71
1658424865249,60,68
1658424865552,60,69
1658424865858,60,59
1658424866157,60,56
1658424866466,60,56
1658424866772,60,57
1658424867076,62,56
1658424867366,111,57
1658424867663,105,58
1658424867968,60,63
1658424868253,60,63
1658424868579,60,63
1658424868886,89,63
1658424869171,70,58
1658424869481,110,56
1658424869782,60,56
1658424870092,60,56
1658424870393,60,56
1658424870692,60,64
1658424870980,60,64
1658424871292,60,71
1658424871603,57,56
1658424871918,77,56
1658424872229,73,57
1658424872526,84,57
1658424872844,115,72
1658424873143,113,57
1658424873447,62,65
1658424873746,66,57
1658424874022,62,60
1658424874337,60,56
1658424874640,60,57
1658424874942,60,57
1658424875249,60,57
1658424875556,61,57
1658424875862,81,57
1658424876153,85,57
1658424876454,104,57
1658424876760,61,57
1658424877057,61,57
1658424877341,61,57
1658424877639,60,56
1658424877949,60,56
1658424878244,60,56
1658424878542,74,56
1658424878846,113,56
1658424879137,61,56
1658424879455,61,57
1658424879754,76,56
1658424880050,60,56
1658424880372,62,57
1658424880671,99,56
1658424880965,61,56
1658424881292,60,57
1658424881602,88,57
1658424881885,101,57
1658424882187,112,57
1658424882474,62,56
1658424882769,60,56
1658424883065,110,56
1658424883374,60,56
1658424883680,59,56
1658424883984,45,56
1658424884281,53,56
1658424884583,63,56
1658424884904,90,56
1658424885214,93,57
1658424885532,63,57
1658424885820,60,57
1658424886130,113,57
1658424886432,59,80
1658424886738,45,57
1658424887039,47,57
1658424887340,47,57
1658424887626,47,57
1658424887924,46,57
1658424888218,46,56
1658424888533,74,57
1658424888830,57,70
1658424889137,81,68
1658424889432,109,107
1658424889738,110,104
1658424890046,110,74
1658424890331,63,103
1658424890627,64,116
1658424890921,61,68
1658424891224,61,68
1658424891526,61,68
1658424891830,61,68
1658424892141,78,68
1658424892441,111,75
1658424892741,62,56
1658424893045,73,57
1658424893354,61,57
1658424893636,62,56
1658424893956,62,57
1658424894267,61,57
1658424894572,63,57
1658424894861,112,87
1658424895152,113,85
1658424895449,94,72
1658424895734,101,116
1658424896036,61,114
1658424896332,63,111
1658424896631,61,68
1658424896920,61,114
1658424897204,102,69
1658424897481,109,70
1658424897779,62,70
1658424898089,61,70
1658424898388,62,57
1658424898683,62,85
1658424898988,61,70
1658424899298,61,70
1658424899608,46,70
1658424899907,46,70
1658424900223,46,70
1658424900519,45,69
1658424900818,47,57
1658424901123,77,84
1658424901407,55,88
1658424901696,78,57
1658424901999,64,57
1658424902291,61,57
1658424902588,60,82
1658424902866,61,100
1658424903175,61,97
1658424903483,61,97
1658424903782,59,68
1658424904096,45,68
1658424904402,46,71
1658424904702,61,68
1658424905001,61,68
1658424905318,82,57
1658424905622,111,63
1658424905944,61,87
1658424906258,62,86
1658424906548,111,85
1658424906875,63,72
1658424907168,101,66
1658424907458,109,110
1658424907755,64,68
1658424908057,63,68
1658424908345,63,68
1658424908645,61,68
1658424908950,62,85
1658424909254,61,116
1658424909560,81,79
1658424909855,46,70
1658424910156,46,71
1658424910451,45,111
1658424910752,74,70
1658424911031,47,71
1658424911321,77,68
1658424911623,79,68
1658424911933,60,68
1658424912231,103,68
1658424912523,60,88
1658424912831,61,62
1658424913124,60,65
1658424913433,60,65
1658424913735,109,65
1658424914055,61,65
1658424914344,47,81
1658424914649,60,109
1658424914942,60,101
1658424915254,60,68
1658424915551,60,68
1658424915833,62,68
1658424916136,61,68
1658424916430,65,69
1658424916739,47,87
1658424917036,45,68
1658424917315,66,69
1658424917609,81,71
1658424917894,111,70
1658424918197,61,70
1658424918486,61,68
1658424918782,60,99
1658424919069,61,99
1658424919374,60,118
1658424919661,62,116
1658424919948,45,68
1658424920225,56,70
1658424920519,52,72
1658424920825,68,70
1658424921127,62,116
1658424921430,64,115
1658424921730,63,70
1658424922023,65,70
1658424922313,110,71
1658424922638,71,70
1658424922947,63,70
1658424923257,106,70
1658424923540,99,83
1658424923853,64,70
1658424924150,116,81
1658424924450,67,70
1658424924742,62,70
1658424925055,64,87
1658424925368,76,117
1658424925664,55,111
1658424925960,63,70
1658424926265,63,70
1658424926552,62,91
1658424926854,61,70
1658424927151,103,71
1658424927460,105,70
1658424927765,113,71
1658424928054,62,70
1658424928364,62,59
1658424928661,112,57
1658424928979,93,57
1658424929275,62,57
1658424929570,64,103
1658424929871,112,71
1658424930174,61,106
1658424930484,62,110
1658424930777,65,122
1658424931078,64,70
1658424931379,61,73
1658424931672,117,70
1658424931986,112,115
1658424932291,128,71
1658424932598,66,70
1658424932885,64,70
1658424933187,62,100
1658424933486,65,70
1658424933771,66,70
1658424934052,62,69
1658424934335,64,68
1658424934634,61,98
1658424934913,61,93
1658424935222,62,71
1658424935511,67,118
1658424935807,63,70
1658424936101,62,101
1658424936395,63,106
1658424936684,61,71
1658424936965,61,116
1658424937264,61,68
1658424937544,62,68
1658424937839,87,112
1658424938137,65,111
1658424938439,86,70
1658424938724,71,70
1658424939016,62,57
1658424939312,104,57
1658424939623,66,57
1658424939926,115,57
1658424940222,120,88
1658424940531,65,65
1658424940823,62,114
1658424941132,61,70
1658424941433,62,71
1658424941737,65,71
1658424942058,64,70
1658424942340,84,99
1658424942648,62,71
1658424942961,117,70
1658424943263,64,70
1658424943569,67,113
1658424943868,111,75
1658424944170,85,70
1658424944459,114,70
1658424944755,63,71
1658424945060,60,71
1658424945359,66,71
1658424945664,99,71
1658424945960,63,57
1658424946266,61,57
1658424946564,61,57
1658424946868,62,57
1658424947174,61,57
1658424947472,65,57
1658424947772,66,89
1658424948074,108,64
1658424948365,112,93
1658424948684,60,118
1658424948982,70,71
1658424949281,67,71
1658424949594,106,71
1658424949894,110,70
1658424950198,68,70
1658424950494,62,70
1658424950801,65,70
1658424951099,62,70
1658424951401,62,97
1658424951704,62,58
1658424952017,46,57
1658424952304,46,56
1658424952596,76,77
1658424952920,46,84
1658424953220,47,114
1658424953548,46,72
1658424953850,46,116
1658424954147,76,69
1658424954447,77,68
1658424954756,111,68
1658424955053,104,68
1658424955369,69,72
1658424955662,61,116
1658424955965,61,56
1658424956264,60,79
1658424956562,60,96
1658424956872,60,61
1658424957169,61,61
1658424957464,111,61
1658424957772,61,67
1658424958060,60,68
1658424958363,63,69
1658424958661,61,68
1658424958957,112,129
1658424959261,107,129
1658424959549,93,116
1658424959852,101,71
1658424960159,61,70
1658424960464,63,70
1658424960771,63,69
1658424961067,66,70
1658424961359,63,57
1658424961663,78,57
1658424961988,62,57
1658424962318,58,56
1658424962620,54,56
1658424962924,46,56
1658424963228,46,56
1658424963531,46,56
1658424963830,45,56
1658424964133,45,56
1658424964442,45,86
1658424964735,46,87
1658424965040,46,56
1658424965343,46,56
1658424965660,77,57
1658424965967,59,87
1658424966270,53,70
1658424966571,45,80
1658424966868,46,105
1658424967164,45,71
1658424967453,45,101
1658424967746,52,106
1658424968046,58,68
1658424968347,47,68
1658424968653,49,68
1658424968960,49,68
1658424969272,49,116
